symbol,name,market,price,market_cap,listed_shares,per,pbr,eps,bps,volume,trading_value
054220,비츠로시스,KOSDAQ,548.0,340.0,61953081.0,21.92,1.72,25.0,319.0,0.0,0.0
054300,팬스타엔터프라이즈,KOSDAQ,1005.0,582.0,57870945.0,18.61,1.18,54.0,852.0,448116.0,448683521.0
054410,케이피티유,KOSDAQ,3640.0,208.0,5726444.0,6.59,0.4,552.0,9211.0,10268.0,37428350.0
054450,텔레칩스,KOSDAQ,16940.0,2565.0,15144233.0,-4.16,1.75,-4070.0,9686.0,823621.0,14006431660.0
054540,삼영엠텍,KOSDAQ,12050.0,1567.0,13000000.0,19.25,1.95,626.0,6172.0,282199.0,3401652930.0
054620,에이피에스,KOSDAQ,6030.0,1109.0,18394221.0,-34.26,0.52,-176.0,11700.0,192052.0,1159005695.0
054670,대한뉴팜,KOSDAQ,6380.0,916.0,14354920.0,5.92,0.71,1078.0,8953.0,140270.0,896972030.0
054780,키이스트,KOSDAQ,2155.0,424.0,19657793.0,-3.83,1.0,-562.0,2158.0,132497.0,287821140.0
054800,아이디스홀딩스,KOSDAQ,15550.0,1609.0,10347756.0,4.12,0.36,3775.0,42672.0,26515.0,420746210.0
054920,한컴위드,KOSDAQ,7020.0,1981.0,28217081.0,25.25,1.21,278.0,5804.0,2180684.0,16219410700.0
054930,유신,KOSDAQ,23450.0,704.0,3000000.0,2.88,0.48,8141.0,49241.0,31459.0,743453600.0
054940,엑사이엔씨,KOSDAQ,771.0,256.0,33173548.0,40.58,0.37,19.0,2078.0,575399.0,449647425.0
054950,제이브이엠,KOSDAQ,23650.0,2859.0,12089892.0,10.09,1.16,2345.0,20312.0,39742.0,935500225.0
056080,유진로봇,KOSDAQ,27400.0,10278.0,37512152.0,-322.35,28.78,-85.0,952.0,3182458.0,91167140000.0
056090,시지메드텍,KOSDAQ,1700.0,1755.0,103259036.0,26.98,1.87,63.0,910.0,1351135.0,2304979801.0
056190,에스에프에이,KOSDAQ,30650.0,11006.0,35908760.0,19.98,0.95,1534.0,32160.0,225706.0,6899346700.0
056360,코위버,KOSDAQ,11110.0,1088.0,9796800.0,31.38,0.64,354.0,17332.0,882737.0,10152967465.0
