종목코드,종목명,종가,대비,등락률,상장시가총액,지수명
361570,알비더블유,1913,-32,-1.65,54986.0,KRX TMI
361670,삼영에스앤씨,3325,-115,-3.34,18845.0,KRX TMI
362320,청담글로벌,5060,-120,-2.32,107026.0,KRX TMI
362990,드림인사이트,1770,5,0.28,29737.0,KRX TMI
363250,진시스템,5210,-300,-5.44,44329.0,KRX TMI
363260,모비데이즈,1505,15,1.01,48406.0,KRX TMI
364950,에이아이코리아,7230,-50,-0.69,59983.0,KRX TMI
365330,에스와이스틸텍,3700,-65,-1.73,185633.0,KRX TMI
365590,하이딥,2010,-25,-1.23,62223.0,KRX TMI
365900,브이씨,3120,-5,-0.16,22808.0,KRX TMI
366030,공구우먼,6830,80,1.19,154726.0,KRX TMI
367000,플래티어,4070,70,1.75,34140.0,KRX TMI
368600,아이씨에이치,1203,35,3.0,30723.0,KRX TMI
368970,오에스피,1925,0,0.0,17586.0,KRX TMI
370090,퓨런티어,14320,350,2.51,122534.0,KRX TMI
371950,풍원정밀,10290,-350,-3.29,233198.0,KRX TMI
372170,윤성에프앤씨,35600,-700,-1.93,284054.0,KRX TMI
372800,아이티아이즈,4070,-185,-4.35,28641.0,KRX TMI
373110,엑셀세라퓨틱스,1602,-77,-4.59,27706.0,KRX TMI
373160,데이원컴퍼니,4920,-90,-1.8,67933.0,KRX TMI
373170,엠아이큐브솔루션,3115,-85,-2.66,47079.0,KRX TMI
373200,엑스플러스,643,0,0.0,72325.0,KRX TMI
376180,피코그램,2960,35,1.2,54941.0,KRX TMI
376290,씨유테크,2900,0,0.0,51207.0,KRX TMI
376930,노을,1460,-88,-5.68,74885.0,KRX TMI
376980,원티드랩,4060,60,1.5,39652.0,KRX TMI
377030,비트맥스,2905,-525,-15.31,31067.0,KRX TMI
377220,프롬바이오,1269,0,0.0,35925.0,KRX TMI
377330,이지트로닉스,3970,25,0.63,32316.0,KRX TMI
377450,리파인,12560,-140,-1.1,217665.0,KRX TMI
377480,마음AI,15780,-70,-0.44,112200.0,KRX TMI
378800,샤페론,1877,1,0.05,86798.0,KRX TMI
380540,옵티코어,4225,0,0.0,206658.0,KRX TMI
380550,뉴로핏,19930,-170,-0.85,240990.0,KRX TMI
381620,제닉스로보틱스,10070,-110,-1.08,132097.0,KRX TMI
382150,온코크로스,8200,-300,-3.53,100007.0,KRX TMI
382480,지아이텍,2775,10,0.36,109216.0,KRX TMI
382800,지앤비에스 에코,8800,-290,-3.19,280113.0,KRX TMI
382840,원준,9980,70,0.71,152410.0,KRX TMI
383930,디티앤씨알오,3560,70,2.01,45511.0,KRX TMI
384470,코어라인소프트,3940,135,3.55,70710.0,KRX TMI
387570,파인메딕스,7660,-40,-0.52,43094.0,KRX TMI
388050,지투파워,16250,1640,11.23,304028.0,KRX TMI
388610,지에프씨생명과학,9940,100,1.02,52719.0,KRX TMI
388790,라이콤,5470,260,4.99,167459.0,KRX TMI
388870,파로스아이바이오,8990,-160,-1.75,116384.0,KRX TMI
389030,지니너스,4880,-80,-1.61,163604.0,KRX TMI
389140,포바이포,9170,300,3.38,130853.0,KRX TMI
389680,유디엠텍,549,0,0.0,22834.0,KRX TMI
391710,코닉오토메이션,2190,90,4.29,93339.0,KRX TMI
393210,토마토시스템,4480,-25,-0.55,69953.0,KRX TMI
393970,대진첨단소재,2825,0,0.0,50429.0,KRX TMI
396300,세아메카닉스,6510,610,10.34,172447.0,KRX TMI
396470,워트,8150,280,3.56,131378.0,KRX TMI
397810,애드포러스,6600,40,0.61,34061.0,KRX TMI
398120,에스지헬스케어,3470,-55,-1.56,41010.0,KRX TMI
402030,코난테크놀로지,20800,150,0.73,260364.0,KRX TMI
403490,우듬지팜,1218,-29,-2.33,55946.0,KRX TMI
405100,큐알티,22450,1350,6.4,275895.0,KRX TMI
405920,나라셀라,2570,-60,-2.28,33097.0,KRX TMI
406820,뷰티스킨,3145,140,4.66,44458.0,KRX TMI
407400,꿈비,4500,-60,-1.32,65855.0,KRX TMI
408900,스튜디오미르,2610,-30,-1.14,85485.0,KRX TMI
408920,메쎄이상,3565,-60,-1.66,154124.0,KRX TMI
411080,샌즈랩,8240,10,0.12,125805.0,KRX TMI
412350,레이저쎌,7660,-260,-3.28,110574.0,KRX TMI
413390,엠오티,9240,60,0.65,107001.0,KRX TMI
413630,씨피시스템,3985,-70,-1.73,145200.0,KRX TMI
413640,비아이매트릭스,8670,-30,-0.34,62484.0,KRX TMI
415380,스튜디오삼익,2225,55,2.53,25461.0,KRX TMI
417010,나노팀,11300,100,0.89,227952.0,KRX TMI
417180,핑거스토리,1579,0,0.0,27709.0,KRX TMI
417500,제이아이테크,4805,225,4.91,157531.0,KRX TMI
417790,트루엔,7820,-90,-1.14,81863.0,KRX TMI
417840,저스템,12850,780,6.46,291232.0,KRX TMI
417970,모델솔루션,18850,290,1.56,120578.0,KRX TMI
418420,라온텍,7280,630,9.47,223503.0,KRX TMI
418470,KT밀리의서재,13220,-210,-1.56,113240.0,KRX TMI
418620,E8,1480,7,0.48,29379.0,KRX TMI
419050,삼기에너지솔루션즈,1889,-1,-0.05,108044.0,KRX TMI
419080,엔젯,5660,40,0.71,60478.0,KRX TMI
419120,산돌,4005,-35,-0.87,58947.0,KRX TMI
419540,비스토스,877,0,0.0,20164.0,KRX TMI
420570,제이투케이바이오,8300,40,0.48,48534.0,KRX TMI
424760,벨로크,1887,0,0.0,37322.0,KRX TMI
424960,스마트레이더시스템,7040,230,3.38,116055.0,KRX TMI
424980,마이크로투나노,14200,540,3.95,84048.0,KRX TMI
429270,시지트로닉스,7610,20,0.26,49079.0,KRX TMI
430690,한싹,4815,55,1.16,52461.0,KRX TMI
431190,케이쓰리아이,4675,-55,-1.16,34999.0,KRX TMI
432430,와이랩,3570,-70,-1.92,58935.0,KRX TMI
432470,케이엔에스,14870,720,5.09,130433.0,KRX TMI
432980,엠에프씨,3610,10,0.28,31016.0,KRX TMI
434480,모니터랩,4235,55,1.32,52134.0,KRX TMI
435570,에르코스,11220,-280,-2.43,85463.0,KRX TMI
438700,버넥트,3345,-15,-0.45,37280.0,KRX TMI
439090,마녀공장,15780,-160,-1.0,258686.0,KRX TMI
439580,블루엠텍,3260,-60,-1.81,110340.0,KRX TMI
440290,HB인베스트먼트,2185,-55,-2.46,60102.0,KRX TMI
440320,오픈놀,4305,45,1.06,42318.0,KRX TMI
443250,레뷰코퍼레이션,7610,-360,-4.52,84758.0,KRX TMI
443670,에스피소프트,5780,-30,-0.52,143005.0,KRX TMI
444530,심플랫폼,10320,220,2.18,66240.0,KRX TMI
445180,퓨릿,12380,-310,-2.44,212802.0,KRX TMI
446540,메가터치,7390,250,3.5,191872.0,KRX TMI
446840,지슨,1399,-20,-1.41,77061.0,KRX TMI
448710,코츠테크놀로지,22300,700,3.24,117862.0,KRX TMI
450330,하스,7060,-80,-1.12,57799.0,KRX TMI
450520,인스웨이브,3135,-90,-2.79,46099.0,KRX TMI
451220,아이엠티,17440,2360,15.65,137333.0,KRX TMI
451250,삐아,8820,-60,-0.68,90192.0,KRX TMI
452160,제이엔비,6150,-180,-2.84,59148.0,KRX TMI
452190,한빛레이저,8170,210,2.64,195431.0,KRX TMI
452200,민테크,2870,105,3.8,68316.0,KRX TMI
452300,캡스톤파트너스,4460,5,0.11,63196.0,KRX TMI
452400,이닉스,9360,70,0.75,84909.0,KRX TMI
452450,피아이이,6920,10,0.14,249317.0,KRX TMI
453450,그리드위즈,25200,50,0.2,200157.0,KRX TMI
453860,에이에스텍,15100,-170,-1.11,97311.0,KRX TMI
455180,케이지에이,3060,35,1.16,42712.0,KRX TMI
456070,이엔셀,15260,-320,-2.05,167883.0,KRX TMI
457370,한켐,9280,0,0.0,74817.0,KRX TMI
457550,우진엔텍,28200,950,3.49,262795.0,KRX TMI
457600,벡트,2180,-80,-3.54,29882.0,KRX TMI
458650,성우,14120,320,2.32,212445.0,KRX TMI
459100,위츠,6900,580,9.18,92916.0,KRX TMI
460470,아이빔테크놀로지,3690,-190,-4.9,55790.0,KRX TMI
460870,에스엠씨지,3510,-80,-2.23,70457.0,KRX TMI
460940,피앤에스로보틱스,8480,300,3.67,114101.0,KRX TMI
461030,아이엠비디엑스,7140,180,2.59,102348.0,KRX TMI
461300,아이스크림미디어,18360,-240,-1.29,244233.0,KRX TMI
462310,뉴키즈온,4505,55,1.24,36874.0,KRX TMI
462510,라메디텍,4810,-110,-2.24,42342.0,KRX TMI
462860,더즌,3665,40,1.1,263497.0,KRX TMI
462980,아이지넷,2260,-55,-2.38,41210.0,KRX TMI
463020,뉴엔AI,15180,460,3.13,134786.0,KRX TMI
463480,모티브링크,9100,380,4.36,112752.0,KRX TMI
464080,에스오에스랩,16850,640,3.95,302408.0,KRX TMI
464280,티디에스팜,8870,-390,-4.21,49051.0,KRX TMI
464500,아이언디바이스,3765,110,3.01,52685.0,KRX TMI
464580,닷밀,2235,115,5.42,41138.0,KRX TMI
465480,인스피언,5870,150,2.62,59509.0,KRX TMI
466410,사이냅소프트,11720,-100,-0.85,59034.0,KRX TMI
469750,아이비젼웍스,1161,0,0.0,40004.0,KRX TMI
471820,셀로맥스사이언스,5210,-10,-0.19,58888.0,KRX TMI
473980,노머스,17550,-100,-0.57,194056.0,KRX TMI
474170,루미르,16270,60,0.37,289894.0,KRX TMI
474610,RF시스템즈,14710,760,5.45,210466.0,KRX TMI
475230,엔알비,18850,0,0.0,205440.0,KRX TMI
475430,키스트론,6980,1120,19.11,124580.0,KRX TMI
475460,미트박스,8270,-70,-0.84,46420.0,KRX TMI
475580,에이럭스,12530,-240,-1.88,170720.0,KRX TMI
475660,에스켐,5210,10,0.19,41314.0,KRX TMI
476040,오가노이드사이언스,22000,-400,-1.79,144887.0,KRX TMI
476080,M83,7130,-80,-1.11,57560.0,KRX TMI
478560,블랙야크아이앤씨,3490,-110,-3.06,90148.0,KRX TMI
479960,위너스일렉,13850,2040,17.27,94886.0,KRX TMI
481070,에이유브랜즈,17940,-520,-2.82,255824.0,KRX TMI
484120,도우인시스,23100,-100,-0.43,253116.0,KRX TMI
484810,티엑스알로보틱스,19830,380,1.95,306392.0,KRX TMI
488280,에스투더블유,26250,800,3.14,282696.0,KRX TMI
489460,바이오비쥬,8300,-70,-0.84,124869.0,KRX TMI
489500,엘케이켐,35150,600,1.74,220674.0,KRX TMI
0030R0,대신밸류리츠,4340,15,0.35,259445.0,KRX TMI
088260,이리츠코크렙,4700,-265,-5.34,297705.0,KRX TMI
145270,케이탑리츠,897,-1,-0.11,43111.0,KRX TMI
334890,이지스밸류플러스리츠,4075,-110,-2.63,283003.0,KRX TMI
338100,NH프라임리츠,4675,-95,-1.99,87236.0,KRX TMI
348950,제이알글로벌리츠,1182,0,0.0,233298.0,KRX TMI
350520,이지스레지던스리츠,3805,-115,-2.93,140276.0,KRX TMI
357250,미래에셋맵스리츠,2290,-100,-4.18,57239.0,KRX TMI
357430,마스턴프리미어리츠,1225,-20,-1.61,37369.0,KRX TMI
377190,디앤디플랫폼리츠,3085,-130,-4.04,272714.0,KRX TMI
396690,미래에셋글로벌리츠,2035,-155,-7.08,80598.0,KRX TMI
400760,NH올원리츠,3270,-90,-2.68,179619.0,KRX TMI
404990,신한서부티엔디리츠,4440,-245,-5.23,267657.0,KRX TMI
481850,신한글로벌액티브리츠,1124,-14,-1.23,48869.0,KRX TMI
000020,동화약품,6000,-60,-0.99,167589.0,KRX TMI
000040,KR모터스,436,5,1.16,37660.0,KRX TMI
000050,경방,10320,220,2.18,282926.0,KRX TMI
000140,하이트진로홀딩스,9200,-10,-0.11,213502.0,KRX TMI
000180,성창기업지주,7150,-50,-0.69,99745.0,KRX TMI
000220,유유제약,4245,0,0.0,72302.0,KRX TMI
000230,일동홀딩스,9780,-170,-1.71,112865.0,KRX TMI
000320,노루홀딩스,22000,-100,-0.45,292405.0,KRX TMI
000390,SP삼화,9260,-190,-2.01,251904.0,KRX TMI
000430,대원강업,4360,-5,-0.11,270320.0,KRX TMI
000480,CR홀딩스,5040,-80,-1.56,236328.0,KRX TMI
000490,대동,10610,480,4.74,305853.0,KRX TMI
000520,삼일제약,9180,290,3.26,199131.0,KRX TMI
000540,흥국화재,4470,55,1.25,287165.0,KRX TMI
000590,CS홀딩스,80200,-200,-0.25,92589.0,KRX TMI
000700,유수홀딩스,6120,-130,-2.08,159376.0,KRX TMI
000760,이화산업,16000,210,1.33,44800.0,KRX TMI
000850,화천기공,38850,100,0.26,85470.0,KRX TMI
000860,강남제비스코,16350,-490,-2.91,212550.0,KRX TMI
000890,보해양조,422,0,0.0,58287.0,KRX TMI
000910,유니온,4500,-20,-0.44,70252.0,KRX TMI
000950,전방,33900,-250,-0.73,56952.0,KRX TMI
000970,한국주철관,7300,-50,-0.68,166444.0,KRX TMI
001020,페이퍼코리아,674,0,0.0,119961.0,KRX TMI
001070,대한방직,6910,-90,-1.29,36623.0,KRX TMI
001080,만호제강,5160,-140,-2.64,214140.0,KRX TMI
001130,대한제분,156500,0,0.0,264485.0,KRX TMI
001210,금호전기,921,-20,-2.13,56992.0,KRX TMI
001260,남광토건,9780,-100,-1.01,96163.0,KRX TMI
001290,상상인증권,1336,31,2.38,144738.0,KRX TMI
001360,삼성제약,1992,-38,-1.87,187571.0,KRX TMI
001380,SG글로벌,1098,0,0.0,49371.0,KRX TMI
001420,태원물산,3035,-15,-0.49,23066.0,KRX TMI
001520,동양,803,-1,-0.12,191663.0,KRX TMI
001550,조비,15650,-280,-1.76,81259.0,KRX TMI
001560,제일연마,11660,-410,-3.4,88616.0,KRX TMI
001620,케이비아이동국실업,642,0,0.0,71450.0,KRX TMI
001630,종근당홀딩스,49800,500,1.01,249491.0,KRX TMI
001770,SHD,16910,120,0.71,20544.0,KRX TMI
001780,알루코,3100,95,3.16,300173.0,KRX TMI
001790,대한제당,2890,-20,-0.69,259223.0,KRX TMI
002070,비비안,355,0,0.0,16045.0,KRX TMI
002100,경농,10600,120,1.15,206939.0,KRX TMI
002140,고려산업,2840,10,0.35,70828.0,KRX TMI
002150,도화엔지니어링,6940,-180,-2.53,234017.0,KRX TMI
002170,SYTS,59000,-1200,-1.99,177000.0,KRX TMI
002200,한국수출포장,2805,10,0.36,106590.0,KRX TMI
002220,한일철강,5740,510,9.75,153243.0,KRX TMI
002320,한진,19230,-190,-0.98,298423.0,KRX TMI
002360,SH에너지화학,358,0,0.0,39786.0,KRX TMI
002390,한독,10160,-150,-1.45,139837.0,KRX TMI
002420,세기상사,5380,-50,-0.92,32118.0,KRX TMI
002450,삼익악기,1234,-16,-1.28,111715.0,KRX TMI
002460,HS화성,14000,690,5.18,142100.0,KRX TMI
002620,제일파마홀딩스,8830,-170,-1.89,141045.0,KRX TMI
002630,오리엔트바이오,531,-6,-1.12,62968.0,KRX TMI
002690,동일제강,1715,-14,-0.81,34815.0,KRX TMI
002700,신일전자,1465,-9,-0.61,102620.0,KRX TMI
002720,국제약품,4710,0,0.0,99663.0,KRX TMI
002760,보락,1127,-20,-1.74,67507.0,KRX TMI
002780,진흥기업,1360,-27,-1.95,197842.0,KRX TMI
002820,SUN&L,2380,10,0.42,30007.0,KRX TMI
002870,신풍,1115,-13,-1.15,38979.0,KRX TMI
002880,디와이에이,974,-24,-2.4,45558.0,KRX TMI
002920,유성기업,1894,-20,-1.04,49145.0,KRX TMI
002990,금호건설,5480,-50,-0.9,202742.0,KRX TMI
003010,혜인,7260,130,1.82,92295.0,KRX TMI
003060,에이프로젠바이오로직스,251,0,0.0,49800.0,KRX TMI
003070,코오롱글로벌,11140,-310,-2.71,283223.0,KRX TMI
003080,SB성보,2670,-25,-0.93,53453.0,KRX TMI
003120,일성아이에스,22750,0,0.0,302575.0,KRX TMI
003200,일신방직,13290,-90,-0.67,305138.0,KRX TMI
003220,대원제약,10540,-180,-1.68,236387.0,KRX TMI
003350,한국화장품제조,10090,-10,-0.1,228639.0,KRX TMI
003460,유화증권,3660,105,2.95,207531.0,KRX TMI
003480,한진중공업홀딩스,6390,230,3.73,188695.0,KRX TMI
003580,HLB글로벌,2210,5,0.23,111966.0,KRX TMI
003610,방림,5840,120,2.1,234781.0,KRX TMI
003650,미창석유,121800,-3300,-2.64,211892.0,KRX TMI
003680,한성기업,5130,-30,-0.58,31855.0,KRX TMI
003780,진양산업,5710,-110,-1.89,74230.0,KRX TMI
003830,대한화섬,122600,-1700,-1.37,162813.0,KRX TMI
003960,사조대림,32250,-500,-1.53,295554.0,KRX TMI
004060,SG세계물산,489,0,0.0,98986.0,KRX TMI
004090,한국석유,15500,-540,-3.37,196759.0,KRX TMI
004100,태양금속,3410,175,5.41,125147.0,KRX TMI
004140,동방,2970,55,1.89,142476.0,KRX TMI
004150,한솔홀딩스,3375,25,0.75,138465.0,KRX TMI
004250,NPC,3930,5,0.13,144310.0,KRX TMI
004270,남성,753,0,0.0,27268.0,KRX TMI
004310,현대약품,8590,-30,-0.35,274880.0,KRX TMI
004410,서울식품,158,0,0.0,62339.0,KRX TMI
004440,삼일씨엔에스,7660,-560,-6.81,97527.0,KRX TMI
004450,삼화왕관,28850,-200,-0.69,62154.0,KRX TMI
004540,깨끗한나라,1999,-6,-0.3,74444.0,KRX TMI
004560,현대비앤지스틸,17500,300,1.74,263879.0,KRX TMI
004710,한솔테크닉스,8260,130,1.6,262584.0,KRX TMI
004720,팜젠사이언스,4150,-45,-1.07,91111.0,KRX TMI
004770,써니전자,1840,12,0.66,65334.0,KRX TMI
004830,덕성,4805,-150,-3.03,75342.0,KRX TMI
004840,DRB동일,5280,-110,-2.04,101758.0,KRX TMI
004870,티웨이홀딩스,268,-8,-2.9,30328.0,KRX TMI
004890,동일산업,39350,-400,-1.01,95432.0,KRX TMI
004910,조광페인트,4825,-45,-0.92,61760.0,KRX TMI
004920,씨아이테크,1207,-10,-0.82,62981.0,KRX TMI
004960,한신공영,14420,-480,-3.22,166850.0,KRX TMI
004970,신라교역,9600,-80,-0.83,153600.0,KRX TMI
004980,성신양회,11530,100,0.87,282670.0,KRX TMI
005320,온타이드,588,0,0.0,40205.0,KRX TMI
005360,모나미,1705,-23,-1.33,32220.0,KRX TMI
005430,한국공항,58700,-100,-0.17,185865.0,KRX TMI
005500,삼진제약,18640,-70,-0.37,248285.0,KRX TMI
005740,크라운해태홀딩스,7190,20,0.28,106752.0,KRX TMI
005750,대림바스,5660,20,0.35,94365.0,KRX TMI
005800,신영와코루,15100,20,0.13,135900.0,KRX TMI
005820,원림,17530,160,0.92,40283.0,KRX TMI
005870,휴니드,9030,-430,-4.55,127468.0,KRX TMI
005950,이수화학,11270,140,1.26,296335.0,KRX TMI
005960,동부건설,9540,-90,-0.93,218911.0,KRX TMI
006060,화승인더,3515,25,0.72,194450.0,KRX TMI
006090,사조오양,8420,-10,-0.12,79339.0,KRX TMI
006200,한국전자홀딩스,801,0,0.0,37489.0,KRX TMI
006370,대구백화점,5980,280,4.91,64713.0,KRX TMI
006570,대림통상,2020,10,0.5,30755.0,KRX TMI
006660,삼성공조,13130,40,0.31,106699.0,KRX TMI
006740,블루산업개발,589,-21,-3.44,33559.0,KRX TMI
006840,AK홀딩스,8390,-170,-1.99,111147.0,KRX TMI
006880,신송홀딩스,7190,-120,-1.64,85049.0,KRX TMI
006890,태경케미컬,8810,-180,-2.0,102196.0,KRX TMI
006980,우성,23900,500,2.14,73851.0,KRX TMI
007110,일신석재,1716,78,4.76,132916.0,KRX TMI
007120,미래아이앤지,1873,-63,-3.25,54090.0,KRX TMI
007160,사조산업,52900,-200,-0.38,264500.0,KRX TMI
007210,벽산,2180,-20,-0.91,142485.0,KRX TMI
007280,한국특강,1524,0,0.0,92679.0,KRX TMI
007460,에이프로젠,293,0,0.0,96486.0,KRX TMI
007540,샘표,51100,-700,-1.35,146953.0,KRX TMI
007860,서연,9480,20,0.21,222589.0,KRX TMI
007980,TP,2140,-50,-2.28,100360.0,KRX TMI
008040,사조동아원,1043,1,0.1,147214.0,KRX TMI
008250,이건산업,3995,-70,-1.72,43756.0,KRX TMI
008260,NI스틸,4100,160,4.06,117260.0,KRX TMI
008350,남선알미늄,2110,5,0.24,272357.0,KRX TMI
008420,문배철강,2985,85,2.93,61203.0,KRX TMI
008490,서흥,20150,100,0.5,233118.0,KRX TMI
008500,일정실업,2595,-30,-1.14,15570.0,KRX TMI
008600,윌비스,2620,0,0.0,17616.0,KRX TMI
008700,아남전자,1488,-5,-0.33,114762.0,KRX TMI
008870,금비,45000,50,0.11,45000.0,KRX TMI
008970,KBI동양철관,1860,-25,-1.33,193006.0,KRX TMI
009070,KCTC,6010,80,1.35,180300.0,KRX TMI
009140,경인전자,23500,700,3.07,36914.0,KRX TMI
009180,한솔로지스틱스,3350,175,5.51,94322.0,KRX TMI
009190,대양금속,1539,3,0.2,66473.0,KRX TMI
009200,무림페이퍼,2030,-15,-0.73,84467.0,KRX TMI
009270,신원,1418,34,2.46,162744.0,KRX TMI
009310,참엔지니어링,1065,0,0.0,23308.0,KRX TMI
009320,아진전자부품,1168,68,6.18,57582.0,KRX TMI
009460,한창제지,544,0,0.0,32459.0,KRX TMI
009580,무림P&P,2995,-35,-1.16,186793.0,KRX TMI
009680,모토닉,10970,-50,-0.45,238412.0,KRX TMI
009770,삼정펄프,31000,-100,-0.32,77499.0,KRX TMI
009810,플레이그램,1178,0,0.0,35785.0,KRX TMI
010040,한국내화,1990,-9,-0.45,81723.0,KRX TMI
010100,한국무브넥스,4520,40,0.89,137636.0,KRX TMI
010400,우진아이엔에스,4195,90,2.19,31974.0,KRX TMI
010580,에스엠벡셀,2155,-25,-1.15,239748.0,KRX TMI
010640,진양폴리,2390,-10,-0.42,39913.0,KRX TMI
010660,화천기계,4725,-355,-6.99,103950.0,KRX TMI
010770,평화홀딩스,4065,-70,-1.69,59453.0,KRX TMI
010960,삼호개발,3945,-50,-1.25,95153.0,KRX TMI
011000,진원생명과학,837,-28,-3.24,76069.0,KRX TMI
011090,에넥스,428,0,0.0,25676.0,KRX TMI
011150,CJ씨푸드,2700,-15,-0.55,97013.0,KRX TMI
011230,삼화전자,2450,-65,-2.58,46956.0,KRX TMI
011280,태림포장,2075,-20,-0.95,146922.0,KRX TMI
011300,우성머티리얼스,3090,-85,-2.68,48996.0,KRX TMI
011330,유니켐,612,-11,-1.77,55195.0,KRX TMI
011390,부산산업,76800,2700,3.64,81101.0,KRX TMI
011420,갤럭시아에스엠,1885,45,2.45,51931.0,KRX TMI
011700,한신기계,4965,350,7.58,161095.0,KRX TMI
012160,영흥,524,-12,-2.24,53087.0,KRX TMI
012170,아센디오,1314,-27,-2.01,25483.0,KRX TMI
012200,계양전기,7130,130,1.86,194099.0,KRX TMI
012280,영화금속,1086,-16,-1.45,56108.0,KRX TMI
012320,경동인베스트,67000,1000,1.52,158457.0,KRX TMI
012610,경인양행,5630,540,10.61,234300.0,KRX TMI
012690,모나리자,2395,30,1.27,87588.0,KRX TMI
012800,대창,1761,111,6.73,160498.0,KRX TMI
013000,세우글로벌,1293,39,3.11,37116.0,KRX TMI
013360,일성건설,1832,-54,-2.86,98974.0,KRX TMI
013520,화승코퍼레이션,3365,85,2.59,168422.0,KRX TMI
013570,디와이,5280,10,0.19,138968.0,KRX TMI
013580,계룡건설,28700,-300,-1.03,256317.0,KRX TMI
013700,까뮤이앤씨,1392,8,0.58,83173.0,KRX TMI
013870,지엠비코리아,4885,-20,-0.41,93168.0,KRX TMI
013890,지누스,12880,-30,-0.23,286639.0,KRX TMI
014130,한익스프레스,2760,-25,-0.9,33120.0,KRX TMI
014160,대영포장,1177,-18,-1.51,127580.0,KRX TMI
014280,금강공업,5380,20,0.37,157792.0,KRX TMI
014440,영보화학,4795,20,0.42,95900.0,KRX TMI
014530,극동유화,3895,-105,-2.63,135816.0,KRX TMI
014580,태경비케이,4835,55,1.15,133364.0,KRX TMI
014710,사조씨푸드,8070,-50,-0.62,138954.0,KRX TMI
014790,HL D&I,3450,-100,-2.82,130612.0,KRX TMI
014910,성문전자,1908,30,1.6,41704.0,KRX TMI
